itemType,title,date,checkOutTimes,checkOutDuration
accd,Tonight,2009/12/15,4,13.6667
accd,Aladdin sane,2009/12/16,2,6
accd,Best of Bowie,2009/12/16,3,25
accd,ChangesBowie,2009/12/16,2,26
accd,David live,2009/12/16,2,3
accd,Diamond dogs,2009/12/16,5,3.25
accd,Heroes,2009/12/16,1,NULL
accd,Hunky dory,2009/12/16,4,4
accd,Live Santa Monica 72,2009/12/16,4,4.5
accd,Outside,2009/12/16,2,3
accd,Pinups,2009/12/16,6,10
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12/16,5,29.5
accd,Scary monsters,2009/12/16,2,16
accd,Space oddity,2009/12/16,3,8.5
accd,Stage,2009/12/16,6,7.25
accd,Station to station,2009/12/16,2,0
accd,VH1 storytellers,2009/12/16,2,11
accd,Young Americans,2009/12/16,4,0.5
accd,Diamond dogs,2009/12/17,2,1
accd,Heroes,2009/12/17,4,16
accd,Lets dance,2009/12/17,3,14
accd,Lodger,2009/12/17,2,10
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12/17,4,5.6667
accd,VH1 storytellers,2009/12/17,2,11
accd,ChangesBowie,2009/12/18,2,4
accd,Scary monsters,2009/12/18,2,1
accd,Tonight,2009/12/18,3,0
accd,Aladdin sane,2009/12/19,1,NULL
accd,David live,2009/12/19,1,NULL
accd,Hunky dory,2009/12/19,6,15
accd,Live Santa Monica 72,2009/12/19,4,11
accd,Pinups,2009/12/19,2,13
accd,Scary monsters,2009/12/19,5,21.3333
accd,Sound vision,2009/12/19,3,12
accd,Stage,2009/12/19,1,NULL
accd,Station to station,2009/12/19,2,18
accd,Tonight,2009/12/19,1,NULL
accd,Young Americans,2009/12/19,1,NULL
accd,Stage,2009/12/20,2,3
accd,Aladdin sane,2009/12/21,3,3.5
accd,Best of Bowie,2009/12/21,9,9.8333
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/12/21,2,5
accd,ChangesBowie,2009/12/21,4,43
accd,Heroes,2009/12/21,1,NULL
accd,Live Santa Monica 72,2009/12/21,7,15.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12/21,4,15
accd,Aladdin sane,2009/12/22,2,7
accd,Best of Bowie,2009/12/22,4,2.3333
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2009/12/22,3,8
accd,ChangesBowie,2009/12/22,4,9.3333
accd,Heathen,2009/12/22,4,17
accd,Hunky dory,2009/12/22,3,16
accd,Live Santa Monica 72,2009/12/22,5,43.25
accd,Pinups,2009/12/22,2,1
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12/22,2,17
accd,VH1 storytellers,2009/12/22,3,8.5
accd,Best of Bowie,2009/12/23,2,4
accd,Diamond dogs,2009/12/23,2,5
accd,Heroes,2009/12/23,3,5
accd,Hunky dory,2009/12/23,5,11.3333
accd,man who sold the world,2009/12/23,2,20
accd,Pinups,2009/12/23,2,56
accd,Reality,2009/12/23,3,10
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12/23,3,10
accd,Stage,2009/12/23,5,12.6667
accd,Tonight,2009/12/23,2,7
accd,Young Americans,2009/12/23,3,6
accd,Best of Bowie,2009/12/26,4,30.6667
accd,Lodger,2009/12/26,4,3
accd,Pinups,2009/12/26,2,5
accd,Space oddity,2009/12/26,2,4
accd,Aladdin sane,2009/12/27,2,0
accd,Diamond dogs,2009/12/27,3,4
accd,Live Santa Monica 72,2009/12/27,4,3.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12/27,4,4.6667
accd,Station to station,2009/12/27,2,0
accd,Aladdin sane,2009/12/28,4,7.6667
accd,Best of Bowie,2009/12/28,3,5.5
accd,David live,2009/12/28,4,15.3333
accd,Diamond dogs,2009/12/28,2,6
accd,Heroes,2009/12/28,2,6
accd,Hunky dory,2009/12/28,5,2.25
accd,man who sold the world,2009/12/28,4,7.6667
accd,Reality,2009/12/28,1,NULL
accd,Stage,2009/12/28,2,4
accd,Station to station,2009/12/28,3,14.5
accd,Tonight,2009/12/28,1,NULL
accd,VH1 storytellers,2009/12/28,4,7
accd,Young Americans,2009/12/28,5,20
accd,David live,2009/12/29,2,1
accd,Live Santa Monica 72,2009/12/29,1,NULL
accd,Lodger,2009/12/29,3,8.5
accd,Sound vision,2009/12/29,3,16
accd,Station to station,2009/12/29,1,NULL
accd,VH1 storytellers,2009/12/29,4,16
accd,Aladdin sane,2009/12/30,2,9
accd,Best of Bowie,2009/12/30,2,20
accd,Diamond dogs,2009/12/30,3,22
accd,Earthling,2009/12/30,7,14.6
accd,Heroes,2009/12/30,6,13.3333
accd,Live Santa Monica 72,2009/12/30,2,5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12/30,2,9
accd,Stage,2009/12/30,2,7
accd,Station to station,2009/12/30,2,9
accd,Aladdin sane,2009/12/31,2,5
accd,Best of Bowie,2009/12/31,2,2
accd,Earthling,2009/12/31,4,6.3333
accd,Lets dance,2009/12/31,3,2
accd,man who sold the world,2009/12/31,2,6
accd,Pinups,2009/12/31,2,6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2009/12/31,2,7
accd,Space oddity,2009/12/31,2,6
accd,Stage,2009/12/31,1,NULL
accd,VH1 storytellers,2009/12/31,3,6
accd,Young Americans,2009/12/31,4,27
accd,Best of Bowie,2010/01/02,6,10
accd,ChangesBowie,2010/01/02,4,10.5
accd,David live,2010/01/02,2,2
accd,Diamond dogs,2010/01/02,2,8
accd,Hunky dory,2010/01/02,4,7
accd,Live Santa Monica 72,2010/01/02,1,NULL
accd,Lodger,2010/01/02,1,NULL
accd,Scary monsters,2010/01/02,1,NULL
accd,Space oddity,2010/01/02,4,29
accd,Aladdin sane,2010/01/03,2,4
accd,ChangesBowie,2010/01/03,2,17
accd,David live,2010/01/03,4,20.3333
accd,Lets dance,2010/01/03,2,2
accd,Scary monsters,2010/01/03,2,17
accd,Space oddity,2010/01/03,2,11
accd,Station to station,2010/01/03,4,14.6667
accd,Best of Bowie,2010/01/04,1,NULL
accd,Diamond dogs,2010/01/04,5,15.75
accd,Earthling,2010/01/04,4,4
accd,Hunky dory,2010/01/04,5,16.25
accd,Pinups,2010/01/04,2,1
accd,Space oddity,2010/01/04,2,8
accd,Aladdin sane,2010/01/05,4,26
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2010/01/05,3,17.5
accd,Diamond dogs,2010/01/05,3,6.5
accd,Heroes,2010/01/05,1,NULL
accd,Lets dance,2010/01/05,2,3
accd,Live Santa Monica 72,2010/01/05,6,3.3333
accd,Low,2010/01/05,2,4
accd,Outside,2010/01/05,3,4.5
accd,Pinups,2010/01/05,2,0
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/01/05,4,16
accd,Space oddity,2010/01/05,6,11.5
accd,Stage,2010/01/05,2,9
accd,VH1 storytellers,2010/01/05,3,5.5
accd,Aladdin sane,2010/01/06,3,10
accd,Best of Bowie,2010/01/06,2,14
accd,ChangesBowie,2010/01/06,4,13
accd,David live,2010/01/06,4,6.6667
accd,Earthling,2010/01/06,3,15
accd,Hunky dory,2010/01/06,2,10
accd,Lets dance,2010/01/06,2,2
accd,Live Santa Monica 72,2010/01/06,4,6.5
accd,Pinups,2010/01/06,5,2.6667
accd,Sound vision,2010/01/06,4,26
accd,Tonight,2010/01/06,11,14.25
accd,VH1 storytellers,2010/01/06,2,12
accd,Aladdin sane,2010/01/07,6,3.75
accd,Best of Bowie,2010/01/07,10,7.8571
accd,David live,2010/01/07,2,20
accd,Live Santa Monica 72,2010/01/07,4,61
accd,man who sold the world,2010/01/07,4,18.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2010/01/07,7,10.8
accd,Scary monsters,2010/01/07,4,1.6667
accd,Sound vision,2010/01/07,6,18
accd,Tonight,2010/01/07,2,0
accd,Live Santa Monica 72,2010/01/08,2,11
accd,Lodger,2010/01/08,2,7
accd,Pinups,2010/01/08,1,NULL
accd,Scary monsters,2010/01/08,2,5
accd,Stage,2010/01/08,1,NULL
accd,Best of Bowie,2010/01/09,2,11
accd,Earthling,2010/01/09,5,22.75
accd,Heroes,2010/01/09,3,12.5
